order_id,order_date,date_key,customer_id,product_id,sales_rep_id,market_id,quantity,unit_price,unit_cost,discount,sub_total
ORD-DE-03757,2024-04-11,20240411,CUST-DE-001982,PROD-0015,REP-DE-000026,1,1,40.57,34.23,0.0,40.57
ORD-DE-03758,2024-09-17,20240917,CUST-DE-004509,PROD-0008,REP-DE-000021,1,2,991.49,727.29,0.0,1982.98
ORD-DE-03759,2023-08-20,20230820,CUST-DE-003350,PROD-0003,REP-DE-000007,1,1,905.3,753.33,0.0,905.3
ORD-DE-03760,2023-04-20,20230420,CUST-DE-003750,PROD-0009,REP-DE-000017,1,14,384.09,311.86,0.0,5377.26
ORD-DE-03761,2024-04-19,20240419,CUST-DE-003110,PROD-0001,REP-DE-000028,1,2,434.98,380.59,0.0,869.96
ORD-DE-03762,2024-02-08,20240208,CUST-DE-003501,PROD-0023,REP-DE-000011,1,2,299.86,267.25,0.0,599.72
ORD-DE-03763,2022-09-15,20220915,CUST-DE-007264,PROD-0017,REP-DE-000017,1,2,14.49,12.39,0.05,27.53
ORD-DE-03764,2023-08-17,20230817,CUST-DE-008040,PROD-0024,REP-DE-000027,1,1,457.49,345.98,0.0,457.49
ORD-DE-03765,2022-02-04,20220204,CUST-DE-001817,PROD-0002,REP-DE-000032,1,5,15.53,12.15,0.0,77.65
ORD-DE-03766,2024-07-13,20240713,CUST-DE-003875,PROD-0002,REP-DE-000017,1,1,15.53,12.15,0.0,15.53
ORD-DE-03767,2024-10-22,20241022,CUST-DE-004461,PROD-0020,REP-DE-000003,1,15,505.24,443.01,0.0,7578.6
ORD-DE-03768,2023-05-03,20230503,CUST-DE-005477,PROD-0006,REP-DE-000024,1,1,397.51,350.27,0.0,397.51
ORD-DE-03769,2022-01-21,20220121,CUST-DE-001304,PROD-0011,REP-DE-000007,1,7,58.06,43.01,0.0,406.42
ORD-DE-03770,2024-01-17,20240117,CUST-DE-001531,PROD-0004,REP-DE-000010,1,7,1359.44,1054.49,0.05,9040.28
ORD-DE-03771,2023-04-12,20230412,CUST-DE-001720,PROD-0001,REP-DE-000011,1,1,434.98,380.59,0.05,413.23
ORD-DE-03772,2024-04-02,20240402,CUST-DE-000670,PROD-0004,REP-DE-000011,1,1,1359.44,1054.49,0.0,1359.44
ORD-DE-03773,2023-03-23,20230323,CUST-DE-001827,PROD-0001,REP-DE-000007,1,13,434.98,380.59,0.0,5654.74
ORD-DE-03774,2024-04-18,20240418,CUST-DE-008967,PROD-0027,REP-DE-000022,1,7,39.77,28.75,0.15,236.63
ORD-DE-03775,2022-06-01,20220601,CUST-DE-004970,PROD-0027,REP-DE-000017,1,15,39.77,28.75,0.1,536.9
ORD-DE-03776,2023-01-12,20230112,CUST-DE-002214,PROD-0018,REP-DE-000023,1,2,119.68,97.32,0.1,215.42
ORD-DE-03777,2023-03-12,20230312,CUST-DE-008495,PROD-0018,REP-DE-000003,1,1,119.68,97.32,0.0,119.68
ORD-DE-03778,2023-02-12,20230212,CUST-DE-004334,PROD-0024,REP-DE-000016,1,1,457.49,345.98,0.1,411.74
ORD-DE-03779,2023-09-16,20230916,CUST-DE-001492,PROD-0012,REP-DE-000020,1,17,335.47,260.77,0.0,5702.99
ORD-DE-03780,2024-11-12,20241112,CUST-DE-000724,PROD-0019,REP-DE-000016,1,6,60.72,50.98,0.1,327.89
ORD-DE-03781,2022-04-23,20220423,CUST-DE-002779,PROD-0006,REP-DE-000018,1,2,397.51,350.27,0.1,715.52
ORD-DE-03782,2022-04-13,20220413,CUST-DE-003003,PROD-0007,REP-DE-000019,1,2,134.54,118.84,0.0,269.08
ORD-DE-03783,2024-07-09,20240709,CUST-DE-004364,PROD-0002,REP-DE-000015,1,1,15.53,12.15,0.1,13.98
ORD-DE-03784,2023-05-11,20230511,CUST-DE-001774,PROD-0005,REP-DE-000031,1,5,38.99,29.74,0.05,185.2
ORD-DE-03785,2023-03-02,20230302,CUST-DE-000152,PROD-0009,REP-DE-000012,1,1,384.09,311.86,0.15,326.48
ORD-DE-03786,2024-03-15,20240315,CUST-DE-003276,PROD-0005,REP-DE-000007,1,1,38.99,29.74,0.0,38.99
ORD-DE-03787,2022-04-19,20220419,CUST-DE-007995,PROD-0009,REP-DE-000020,1,1,384.09,311.86,0.0,384.09
ORD-DE-03788,2023-05-09,20230509,CUST-DE-001593,PROD-0022,REP-DE-000008,1,2,39.37,28.99,0.15,66.93
ORD-DE-03789,2023-01-06,20230106,CUST-DE-008313,PROD-0022,REP-DE-000022,1,2,39.37,28.99,0.0,78.74
ORD-DE-03790,2022-04-07,20220407,CUST-DE-006479,PROD-0013,REP-DE-000011,1,2,734.51,618.34,0.0,1469.02
ORD-DE-03791,2023-02-14,20230214,CUST-DE-006147,PROD-0008,REP-DE-000013,1,7,991.49,727.29,0.0,6940.43
ORD-DE-03792,2022-08-09,20220809,CUST-DE-007507,PROD-0021,REP-DE-000015,1,2,192.95,139.54,0.0,385.9
ORD-DE-03793,2023-03-11,20230311,CUST-DE-001742,PROD-0027,REP-DE-000002,1,2,39.77,28.75,0.0,79.54
ORD-DE-03794,2024-08-17,20240817,CUST-DE-003362,PROD-0023,REP-DE-000006,1,1,299.86,267.25,0.0,299.86
ORD-DE-03795,2024-12-08,20241208,CUST-DE-004461,PROD-0018,REP-DE-000016,1,7,119.68,97.32,0.05,795.87
ORD-DE-03796,2024-03-09,20240309,CUST-DE-005132,PROD-0009,REP-DE-000015,1,11,384.09,311.86,0.0,4224.99
ORD-DE-03797,2022-05-10,20220510,CUST-DE-003684,PROD-0002,REP-DE-000031,1,2,15.53,12.15,0.0,31.06
ORD-DE-03798,2022-11-18,20221118,CUST-DE-003831,PROD-0026,REP-DE-000032,1,8,1028.45,825.1,0.0,8227.6
ORD-DE-03799,2022-09-06,20220906,CUST-DE-007621,PROD-0008,REP-DE-000020,1,1,991.49,727.29,0.15,842.77
ORD-DE-03800,2022-05-25,20220525,CUST-DE-008231,PROD-0017,REP-DE-000015,1,2,14.49,12.39,0.0,28.98
ORD-DE-03801,2022-10-13,20221013,CUST-DE-003679,PROD-0022,REP-DE-000031,1,2,39.37,28.99,0.0,78.74
ORD-DE-03802,2022-10-05,20221005,CUST-DE-003935,PROD-0003,REP-DE-000020,1,1,905.3,753.33,0.0,905.3
ORD-DE-03803,2023-03-26,20230326,CUST-DE-008308,PROD-0014,REP-DE-000022,1,1,12.71,10.22,0.0,12.71
ORD-DE-03804,2024-04-21,20240421,CUST-DE-007912,PROD-0010,REP-DE-000020,1,2,296.06,260.38,0.0,592.12
ORD-DE-03805,2024-09-10,20240910,CUST-DE-004966,PROD-0019,REP-DE-000009,1,2,60.72,50.98,0.0,121.44
ORD-DE-03806,2024-01-01,20240101,CUST-DE-004282,PROD-0005,REP-DE-000007,1,2,38.99,29.74,0.0,77.98
ORD-DE-03807,2022-01-19,20220119,CUST-DE-003100,PROD-0014,REP-DE-000013,1,2,12.71,10.22,0.0,25.42
ORD-DE-03808,2022-04-25,20220425,CUST-DE-002886,PROD-0020,REP-DE-000019,1,1,505.24,443.01,0.0,505.24
ORD-DE-03809,2022-06-14,20220614,CUST-DE-003189,PROD-0007,REP-DE-000023,1,1,134.54,118.84,0.1,121.09
ORD-DE-03810,2023-04-15,20230415,CUST-DE-002139,PROD-0017,REP-DE-000007,1,11,14.49,12.39,0.0,159.39
ORD-DE-03811,2024-08-18,20240818,CUST-DE-002426,PROD-0027,REP-DE-000004,1,2,39.77,28.75,0.0,79.54
ORD-DE-03812,2023-11-11,20231111,CUST-DE-005118,PROD-0003,REP-DE-000008,1,2,905.3,753.33,0.05,1720.07
ORD-DE-03813,2023-08-09,20230809,CUST-DE-000960,PROD-0018,REP-DE-000029,1,2,119.68,97.32,0.0,239.36
ORD-DE-03814,2023-05-17,20230517,CUST-DE-005478,PROD-0017,REP-DE-000011,1,1,14.49,12.39,0.05,13.77
ORD-DE-03815,2022-04-12,20220412,CUST-DE-008628,PROD-0018,REP-DE-000022,1,14,119.68,97.32,0.0,1675.52
ORD-DE-03816,2024-01-04,20240104,CUST-DE-004789,PROD-0023,REP-DE-000024,1,13,299.86,267.25,0.0,3898.18
ORD-DE-03817,2023-09-13,20230913,CUST-DE-006457,PROD-0022,REP-DE-000019,1,1,39.37,28.99,0.0,39.37
ORD-DE-03818,2023-02-21,20230221,CUST-DE-001417,PROD-0013,REP-DE-000025,1,2,734.51,618.34,0.0,1469.02
ORD-DE-03819,2022-05-26,20220526,CUST-DE-001700,PROD-0011,REP-DE-000002,1,12,58.06,43.01,0.0,696.72
ORD-DE-03820,2022-03-05,20220305,CUST-DE-006548,PROD-0015,REP-DE-000027,1,1,40.57,34.23,0.0,40.57
ORD-DE-03821,2024-02-23,20240223,CUST-DE-008062,PROD-0020,REP-DE-000024,1,5,505.24,443.01,0.0,2526.2
ORD-DE-03822,2023-04-25,20230425,CUST-DE-003596,PROD-0019,REP-DE-000027,1,1,60.72,50.98,0.1,54.65
ORD-DE-03823,2023-08-27,20230827,CUST-DE-000565,PROD-0022,REP-DE-000019,1,2,39.37,28.99,0.05,74.8
ORD-DE-03824,2023-09-24,20230924,CUST-DE-007645,PROD-0007,REP-DE-000021,1,2,134.54,118.84,0.1,242.17
ORD-DE-03825,2024-09-02,20240902,CUST-DE-007777,PROD-0008,REP-DE-000005,1,1,991.49,727.29,0.0,991.49
ORD-DE-03826,2022-01-09,20220109,CUST-DE-007311,PROD-0017,REP-DE-000021,1,2,14.49,12.39,0.0,28.98
ORD-DE-03827,2023-01-27,20230127,CUST-DE-002811,PROD-0004,REP-DE-000019,1,2,1359.44,1054.49,0.0,2718.88
ORD-DE-03828,2023-04-19,20230419,CUST-DE-008016,PROD-0009,REP-DE-000006,1,2,384.09,311.86,0.0,768.18
ORD-DE-03829,2024-08-09,20240809,CUST-DE-004966,PROD-0002,REP-DE-000025,1,2,15.53,12.15,0.1,27.95
ORD-DE-03830,2022-05-04,20220504,CUST-DE-003303,PROD-0009,REP-DE-000031,1,2,384.09,311.86,0.0,768.18
ORD-DE-03831,2022-01-25,20220125,CUST-DE-001515,PROD-0010,REP-DE-000015,1,10,296.06,260.38,0.0,2960.6
ORD-DE-03832,2022-11-24,20221124,CUST-DE-000316,PROD-0025,REP-DE-000019,1,2,595.52,442.44,0.0,1191.04
ORD-DE-03833,2023-07-15,20230715,CUST-DE-003937,PROD-0011,REP-DE-000026,1,1,58.06,43.01,0.0,58.06
ORD-DE-03834,2023-02-15,20230215,CUST-DE-008976,PROD-0021,REP-DE-000014,1,2,192.95,139.54,0.0,385.9
ORD-DE-03835,2023-03-17,20230317,CUST-DE-003418,PROD-0012,REP-DE-000011,1,1,335.47,260.77,0.1,301.92
ORD-DE-03836,2024-09-23,20240923,CUST-DE-003063,PROD-0023,REP-DE-000013,1,1,299.86,267.25,0.05,284.87
ORD-DE-03837,2022-08-11,20220811,CUST-DE-001125,PROD-0026,REP-DE-000018,1,2,1028.45,825.1,0.0,2056.9
ORD-DE-03838,2024-04-26,20240426,CUST-DE-000540,PROD-0021,REP-DE-000019,1,1,192.95,139.54,0.0,192.95
ORD-DE-03839,2024-04-20,20240420,CUST-DE-003168,PROD-0008,REP-DE-000003,1,1,991.49,727.29,0.0,991.49
ORD-DE-03840,2023-04-05,20230405,CUST-DE-003966,PROD-0024,REP-DE-000001,1,1,457.49,345.98,0.0,457.49
ORD-DE-03841,2022-04-14,20220414,CUST-DE-001948,PROD-0019,REP-DE-000007,1,11,60.72,50.98,0.0,667.92
ORD-DE-03842,2023-04-14,20230414,CUST-DE-004549,PROD-0005,REP-DE-000006,1,1,38.99,29.74,0.1,35.09
ORD-DE-03843,2024-04-11,20240411,CUST-DE-001220,PROD-0012,REP-DE-000024,1,1,335.47,260.77,0.05,318.7
ORD-DE-03844,2023-01-18,20230118,CUST-DE-006182,PROD-0005,REP-DE-000009,1,1,38.99,29.74,0.05,37.04
ORD-DE-03845,2022-11-27,20221127,CUST-DE-001944,PROD-0014,REP-DE-000026,1,5,12.71,10.22,0.05,60.37
ORD-DE-03846,2022-04-19,20220419,CUST-DE-005097,PROD-0001,REP-DE-000026,1,2,434.98,380.59,0.0,869.96
ORD-DE-03847,2023-02-16,20230216,CUST-DE-000050,PROD-0004,REP-DE-000018,1,2,1359.44,1054.49,0.05,2582.94
ORD-DE-03848,2024-02-12,20240212,CUST-DE-005804,PROD-0021,REP-DE-000005,1,15,192.95,139.54,0.1,2604.83
ORD-DE-03849,2022-01-24,20220124,CUST-DE-000979,PROD-0026,REP-DE-000026,1,13,1028.45,825.1,0.0,13369.85
ORD-DE-03850,2023-04-09,20230409,CUST-DE-009016,PROD-0015,REP-DE-000022,1,2,40.57,34.23,0.05,77.08
ORD-DE-03851,2024-01-20,20240120,CUST-DE-005595,PROD-0019,REP-DE-000019,1,1,60.72,50.98,0.0,60.72
ORD-DE-03852,2022-10-13,20221013,CUST-DE-006771,PROD-0006,REP-DE-000028,1,2,397.51,350.27,0.0,795.02
ORD-DE-03853,2022-02-27,20220227,CUST-DE-005216,PROD-0002,REP-DE-000030,1,1,15.53,12.15,0.0,15.53
ORD-DE-03854,2023-09-04,20230904,CUST-DE-001587,PROD-0018,REP-DE-000019,1,8,119.68,97.32,0.1,861.7
ORD-DE-03855,2022-11-25,20221125,CUST-DE-007521,PROD-0023,REP-DE-000007,1,1,299.86,267.25,0.0,299.86
ORD-DE-03856,2022-02-07,20220207,CUST-DE-002758,PROD-0014,REP-DE-000003,1,9,12.71,10.22,0.05,108.67
ORD-DE-03857,2023-05-22,20230522,CUST-DE-002444,PROD-0004,REP-DE-000013,1,1,1359.44,1054.49,0.0,1359.44
ORD-DE-03858,2022-03-14,20220314,CUST-DE-002650,PROD-0017,REP-DE-000023,1,1,14.49,12.39,0.0,14.49
ORD-DE-03859,2024-10-05,20241005,CUST-DE-005700,PROD-0019,REP-DE-000010,1,2,60.72,50.98,0.0,121.44
ORD-DE-03860,2022-09-21,20220921,CUST-DE-006610,PROD-0002,REP-DE-000016,1,2,15.53,12.15,0.05,29.51
ORD-DE-03861,2022-10-13,20221013,CUST-DE-006839,PROD-0022,REP-DE-000026,1,5,39.37,28.99,0.1,177.16
ORD-DE-03862,2024-10-16,20241016,CUST-DE-006368,PROD-0021,REP-DE-000003,1,5,192.95,139.54,0.0,964.75
ORD-DE-03863,2023-09-15,20230915,CUST-DE-003646,PROD-0010,REP-DE-000021,1,1,296.06,260.38,0.05,281.26
ORD-DE-03864,2023-10-15,20231015,CUST-DE-005817,PROD-0017,REP-DE-000021,1,11,14.49,12.39,0.0,159.39
ORD-DE-03865,2023-01-05,20230105,CUST-DE-002469,PROD-0015,REP-DE-000014,1,16,40.57,34.23,0.0,649.12
ORD-DE-03866,2022-10-08,20221008,CUST-DE-008015,PROD-0007,REP-DE-000029,1,2,134.54,118.84,0.0,269.08
ORD-DE-03867,2024-04-11,20240411,CUST-DE-004694,PROD-0020,REP-DE-000017,1,11,505.24,443.01,0.0,5557.64
ORD-DE-03868,2023-07-21,20230721,CUST-DE-007890,PROD-0021,REP-DE-000027,1,2,192.95,139.54,0.0,385.9
ORD-DE-03869,2024-03-16,20240316,CUST-DE-003500,PROD-0009,REP-DE-000029,1,14,384.09,311.86,0.0,5377.26
ORD-DE-03870,2023-01-16,20230116,CUST-DE-000274,PROD-0025,REP-DE-000032,1,14,595.52,442.44,0.0,8337.28
ORD-DE-03871,2023-01-08,20230108,CUST-DE-002611,PROD-0009,REP-DE-000025,1,9,384.09,311.86,0.0,3456.81
ORD-DE-03872,2024-01-27,20240127,CUST-DE-006066,PROD-0025,REP-DE-000001,1,1,595.52,442.44,0.15,506.19
ORD-DE-03873,2024-04-21,20240421,CUST-DE-001066,PROD-0007,REP-DE-000005,1,2,134.54,118.84,0.0,269.08
ORD-DE-03874,2024-05-09,20240509,CUST-DE-001046,PROD-0007,REP-DE-000032,1,2,134.54,118.84,0.0,269.08
ORD-DE-03875,2022-03-07,20220307,CUST-DE-000752,PROD-0023,REP-DE-000019,1,2,299.86,267.25,0.05,569.73
ORD-DE-03876,2023-01-05,20230105,CUST-DE-008728,PROD-0017,REP-DE-000028,1,2,14.49,12.39,0.1,26.08
ORD-DE-03877,2023-08-08,20230808,CUST-DE-005508,PROD-0019,REP-DE-000025,1,1,60.72,50.98,0.0,60.72
ORD-DE-03878,2023-01-06,20230106,CUST-DE-002946,PROD-0018,REP-DE-000019,1,2,119.68,97.32,0.0,239.36
ORD-DE-03879,2023-03-14,20230314,CUST-DE-006043,PROD-0007,REP-DE-000010,1,2,134.54,118.84,0.0,269.08
ORD-DE-03880,2023-04-15,20230415,CUST-DE-002802,PROD-0024,REP-DE-000024,1,17,457.49,345.98,0.0,7777.33
ORD-DE-03881,2024-05-21,20240521,CUST-DE-002608,PROD-0006,REP-DE-000003,1,5,397.51,350.27,0.0,1987.55
ORD-DE-03882,2024-11-20,20241120,CUST-DE-007230,PROD-0014,REP-DE-000009,1,1,12.71,10.22,0.0,12.71
ORD-DE-03883,2024-04-02,20240402,CUST-DE-007201,PROD-0012,REP-DE-000027,1,2,335.47,260.77,0.0,670.94
ORD-DE-03884,2022-03-19,20220319,CUST-DE-002155,PROD-0009,REP-DE-000017,1,1,384.09,311.86,0.0,384.09
ORD-DE-03885,2022-04-10,20220410,CUST-DE-001544,PROD-0007,REP-DE-000012,1,9,134.54,118.84,0.05,1150.32
ORD-DE-03886,2023-04-13,20230413,CUST-DE-000344,PROD-0025,REP-DE-000028,1,15,595.52,442.44,0.0,8932.8
ORD-DE-03887,2024-08-15,20240815,CUST-DE-000682,PROD-0024,REP-DE-000019,1,1,457.49,345.98,0.0,457.49
ORD-DE-03888,2024-01-18,20240118,CUST-DE-008621,PROD-0014,REP-DE-000010,1,1,12.71,10.22,0.05,12.07
ORD-DE-03889,2023-08-08,20230808,CUST-DE-001559,PROD-0005,REP-DE-000007,1,2,38.99,29.74,0.05,74.08
ORD-DE-03890,2024-04-09,20240409,CUST-DE-002309,PROD-0017,REP-DE-000018,1,2,14.49,12.39,0.05,27.53
ORD-DE-03891,2023-11-14,20231114,CUST-DE-001866,PROD-0022,REP-DE-000023,1,1,39.37,28.99,0.0,39.37
ORD-DE-03892,2022-11-17,20221117,CUST-DE-007098,PROD-0025,REP-DE-000001,1,2,595.52,442.44,0.0,1191.04
ORD-DE-03893,2023-09-16,20230916,CUST-DE-006960,PROD-0008,REP-DE-000011,1,16,991.49,727.29,0.0,15863.84
ORD-DE-03894,2022-10-04,20221004,CUST-DE-007822,PROD-0009,REP-DE-000011,1,1,384.09,311.86,0.0,384.09
ORD-DE-03895,2024-10-05,20241005,CUST-DE-007433,PROD-0014,REP-DE-000030,1,1,12.71,10.22,0.05,12.07
ORD-DE-03896,2023-09-07,20230907,CUST-DE-002917,PROD-0005,REP-DE-000004,1,2,38.99,29.74,0.1,70.18
ORD-DE-03897,2022-02-09,20220209,CUST-DE-002375,PROD-0001,REP-DE-000007,1,1,434.98,380.59,0.0,434.98
ORD-DE-03898,2022-01-20,20220120,CUST-DE-000521,PROD-0022,REP-DE-000013,1,1,39.37,28.99,0.0,39.37
ORD-DE-03899,2023-11-09,20231109,CUST-DE-001996,PROD-0024,REP-DE-000007,1,11,457.49,345.98,0.0,5032.39
ORD-DE-03900,2024-01-18,20240118,CUST-DE-008124,PROD-0027,REP-DE-000010,1,2,39.77,28.75,0.0,79.54
ORD-DE-03901,2023-09-07,20230907,CUST-DE-004216,PROD-0004,REP-DE-000013,1,5,1359.44,1054.49,0.1,6117.48
ORD-DE-03902,2024-08-02,20240802,CUST-DE-001213,PROD-0015,REP-DE-000019,1,1,40.57,34.23,0.1,36.51
ORD-DE-03903,2023-02-17,20230217,CUST-DE-008098,PROD-0021,REP-DE-000013,1,1,192.95,139.54,0.15,164.01
ORD-DE-03904,2023-12-02,20231202,CUST-DE-006840,PROD-0009,REP-DE-000025,1,2,384.09,311.86,0.0,768.18
ORD-DE-03905,2022-01-04,20220104,CUST-DE-005150,PROD-0007,REP-DE-000006,1,1,134.54,118.84,0.15,114.36
ORD-DE-03906,2022-10-27,20221027,CUST-DE-001186,PROD-0001,REP-DE-000022,1,1,434.98,380.59,0.15,369.73
ORD-DE-03907,2023-03-20,20230320,CUST-DE-000536,PROD-0008,REP-DE-000016,1,2,991.49,727.29,0.0,1982.98
ORD-DE-03908,2024-03-10,20240310,CUST-DE-005553,PROD-0005,REP-DE-000010,1,1,38.99,29.74,0.0,38.99
ORD-DE-03909,2022-04-15,20220415,CUST-DE-001819,PROD-0021,REP-DE-000024,1,2,192.95,139.54,0.05,366.6
ORD-DE-03910,2022-10-08,20221008,CUST-DE-004519,PROD-0022,REP-DE-000025,1,10,39.37,28.99,0.0,393.7
ORD-DE-03911,2024-03-22,20240322,CUST-DE-001816,PROD-0015,REP-DE-000027,1,1,40.57,34.23,0.0,40.57
ORD-DE-03912,2023-07-04,20230704,CUST-DE-005773,PROD-0016,REP-DE-000014,1,2,565.72,405.26,0.0,1131.44
ORD-DE-03913,2022-04-10,20220410,CUST-DE-008853,PROD-0009,REP-DE-000001,1,9,384.09,311.86,0.0,3456.81
ORD-DE-03914,2023-05-19,20230519,CUST-DE-005573,PROD-0005,REP-DE-000009,1,1,38.99,29.74,0.0,38.99
ORD-DE-03915,2023-02-06,20230206,CUST-DE-004190,PROD-0013,REP-DE-000029,1,16,734.51,618.34,0.05,11164.55
ORD-DE-03916,2023-01-02,20230102,CUST-DE-005233,PROD-0007,REP-DE-000030,1,2,134.54,118.84,0.05,255.63
ORD-DE-03917,2023-03-20,20230320,CUST-DE-003841,PROD-0008,REP-DE-000010,1,2,991.49,727.29,0.15,1685.53
ORD-DE-03918,2023-03-11,20230311,CUST-DE-008514,PROD-0008,REP-DE-000012,1,15,991.49,727.29,0.0,14872.35
ORD-DE-03919,2024-05-26,20240526,CUST-DE-008363,PROD-0014,REP-DE-000019,1,10,12.71,10.22,0.0,127.1
ORD-DE-03920,2022-08-19,20220819,CUST-DE-005661,PROD-0023,REP-DE-000028,1,1,299.86,267.25,0.0,299.86
ORD-DE-03921,2024-01-08,20240108,CUST-DE-001299,PROD-0014,REP-DE-000020,1,2,12.71,10.22,0.0,25.42
ORD-DE-03922,2023-02-23,20230223,CUST-DE-005269,PROD-0014,REP-DE-000029,1,2,12.71,10.22,0.0,25.42
ORD-DE-03923,2024-03-07,20240307,CUST-DE-005203,PROD-0008,REP-DE-000027,1,9,991.49,727.29,0.1,8031.07
ORD-DE-03924,2024-04-26,20240426,CUST-DE-001575,PROD-0021,REP-DE-000020,1,16,192.95,139.54,0.0,3087.2
ORD-DE-03925,2022-11-16,20221116,CUST-DE-002623,PROD-0010,REP-DE-000030,1,17,296.06,260.38,0.0,5033.02
ORD-DE-03926,2024-11-05,20241105,CUST-DE-007482,PROD-0015,REP-DE-000002,1,7,40.57,34.23,0.05,269.79
ORD-DE-03927,2024-01-04,20240104,CUST-DE-007913,PROD-0025,REP-DE-000031,1,11,595.52,442.44,0.05,6223.18
ORD-DE-03928,2022-09-02,20220902,CUST-DE-002934,PROD-0014,REP-DE-000017,1,1,12.71,10.22,0.0,12.71
ORD-DE-03929,2024-10-21,20241021,CUST-DE-002787,PROD-0026,REP-DE-000030,1,2,1028.45,825.1,0.1,1851.21
ORD-DE-03930,2022-01-17,20220117,CUST-DE-000550,PROD-0008,REP-DE-000003,1,8,991.49,727.29,0.0,7931.92
ORD-DE-03931,2023-03-20,20230320,CUST-DE-001011,PROD-0020,REP-DE-000015,1,1,505.24,443.01,0.0,505.24
ORD-DE-03932,2022-04-15,20220415,CUST-DE-004166,PROD-0005,REP-DE-000020,1,2,38.99,29.74,0.05,74.08
ORD-DE-03933,2023-01-09,20230109,CUST-DE-002174,PROD-0014,REP-DE-000032,1,13,12.71,10.22,0.15,140.45
ORD-DE-03934,2023-04-08,20230408,CUST-DE-005649,PROD-0019,REP-DE-000010,1,5,60.72,50.98,0.15,258.06
ORD-DE-03935,2022-01-03,20220103,CUST-DE-004468,PROD-0027,REP-DE-000023,1,2,39.77,28.75,0.0,79.54
ORD-DE-03936,2022-09-15,20220915,CUST-DE-004566,PROD-0008,REP-DE-000001,1,1,991.49,727.29,0.0,991.49
ORD-DE-03937,2024-11-06,20241106,CUST-DE-007460,PROD-0026,REP-DE-000008,1,2,1028.45,825.1,0.05,1954.06
ORD-DE-03938,2024-08-23,20240823,CUST-DE-002449,PROD-0006,REP-DE-000014,1,15,397.51,350.27,0.15,5068.25
ORD-DE-03939,2024-03-07,20240307,CUST-DE-009007,PROD-0026,REP-DE-000002,1,2,1028.45,825.1,0.05,1954.06
ORD-DE-03940,2024-03-25,20240325,CUST-DE-000203,PROD-0012,REP-DE-000007,1,2,335.47,260.77,0.05,637.39
ORD-DE-03941,2023-03-17,20230317,CUST-DE-007714,PROD-0024,REP-DE-000028,1,10,457.49,345.98,0.0,4574.9
ORD-DE-03942,2022-01-16,20220116,CUST-DE-001572,PROD-0020,REP-DE-000018,1,2,505.24,443.01,0.1,909.43
ORD-DE-03943,2024-11-05,20241105,CUST-DE-004765,PROD-0007,REP-DE-000003,1,1,134.54,118.84,0.1,121.09
ORD-DE-03944,2024-05-18,20240518,CUST-DE-008710,PROD-0011,REP-DE-000011,1,2,58.06,43.01,0.0,116.12
ORD-DE-03945,2024-03-03,20240303,CUST-DE-005573,PROD-0026,REP-DE-000031,1,1,1028.45,825.1,0.15,874.18
ORD-DE-03946,2022-02-24,20220224,CUST-DE-006009,PROD-0012,REP-DE-000017,1,1,335.47,260.77,0.05,318.7
ORD-DE-03947,2023-09-21,20230921,CUST-DE-008124,PROD-0014,REP-DE-000002,1,1,12.71,10.22,0.0,12.71
ORD-DE-03948,2024-01-24,20240124,CUST-DE-007502,PROD-0004,REP-DE-000005,1,1,1359.44,1054.49,0.0,1359.44
ORD-DE-03949,2023-01-11,20230111,CUST-DE-002911,PROD-0006,REP-DE-000004,1,1,397.51,350.27,0.0,397.51
ORD-DE-03950,2022-04-07,20220407,CUST-DE-005203,PROD-0020,REP-DE-000012,1,12,505.24,443.01,0.0,6062.88
ORD-DE-03951,2023-11-20,20231120,CUST-DE-003587,PROD-0018,REP-DE-000001,1,1,119.68,97.32,0.0,119.68
ORD-DE-03952,2022-09-13,20220913,CUST-DE-000596,PROD-0027,REP-DE-000022,1,2,39.77,28.75,0.0,79.54
ORD-DE-03953,2024-10-04,20241004,CUST-DE-003216,PROD-0010,REP-DE-000024,1,2,296.06,260.38,0.05,562.51
ORD-DE-03954,2023-04-25,20230425,CUST-DE-001973,PROD-0012,REP-DE-000027,1,1,335.47,260.77,0.1,301.92
ORD-DE-03955,2022-04-27,20220427,CUST-DE-009090,PROD-0008,REP-DE-000007,1,5,991.49,727.29,0.0,4957.45
ORD-DE-03956,2022-04-11,20220411,CUST-DE-004258,PROD-0012,REP-DE-000024,1,2,335.47,260.77,0.1,603.85
ORD-DE-03957,2024-04-19,20240419,CUST-DE-000125,PROD-0008,REP-DE-000019,1,7,991.49,727.29,0.0,6940.43
ORD-DE-03958,2022-01-21,20220121,CUST-DE-002395,PROD-0009,REP-DE-000010,1,1,384.09,311.86,0.0,384.09
ORD-DE-03959,2022-01-09,20220109,CUST-DE-001886,PROD-0016,REP-DE-000011,1,1,565.72,405.26,0.1,509.15
ORD-DE-03960,2023-08-19,20230819,CUST-DE-008731,PROD-0003,REP-DE-000004,1,1,905.3,753.33,0.0,905.3
ORD-DE-03961,2024-12-16,20241216,CUST-DE-004848,PROD-0007,REP-DE-000018,1,1,134.54,118.84,0.0,134.54
ORD-DE-03962,2023-04-26,20230426,CUST-DE-000307,PROD-0022,REP-DE-000013,1,2,39.37,28.99,0.05,74.8
